order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit,order_month,shipping_days,profit_margin_pct,customer_name,segment,city
NM202405493763,2024-05-22,2024-05-25,CU0143,PR506,south,TECHNOLOGY,Accessories,7,4576.6,0.0,2278.64,May,3,49.788926277148974,Riley Ray,Corporate,Atlanta
NM202405412708,2024-05-04,2024-05-07,CU0085,PR510,WEST,Furniture,Chairs,3,582.34,0.2,81.91,May,3,14.065666105711438,Riley Ray,Corporate,Seattle
NM202405677716,2024-05-24,2024-05-25,CU0081,PR510,east,Furniture,Chairs,3,582.34,0.2,81.91,May,1,14.065666105711438,Alex Roy,Corporate,New York
NM202405380013,2024-05-17,2024-05-21,CU0159,PR516,CENTRAL,office supplies,Binders,3,28.92,0.0,14.28,May,4,49.377593360995846,Morgan Fox,Home Office,Chicago
NM202405479442,2024-05-27,2024-05-31,CU0228,PR524, West,OFFICE SUPPLIES,Art,2,135.22,0.2,3.34,May,4,2.4700488093477295,Taylor Ray,Corporate,Los Angeles
NM202405600408,2024-05-13,2024-05-16,CU0136,PR502,central,TECHNOLOGY,Phones,7,888.16,0.6,-248.92,May,3,-28.02648171500631,Alex Dean,Consumer,Chicago
NM202405157715,2024-05-20,2024-05-21,CU0157,PR515,South,Furniture,Bookcases,3,1716.93,0.0,766.59,May,1,44.64887910398211,Sam Ray,Corporate,Atlanta
NM202405392724,2024-05-27,2024-05-28,CU0144,PR514, West,Furniture,Bookcases,8,2119.76,0.0,839.52,May,1,39.60448352643695,Morgan Cruz,Consumer,Seattle
NM202405997237,2024-05-12,2024-05-19,CU0186,PR506,East ,technology,Accessories,8,3661.28,0.3,1035.04,May,7,28.26989468164139,Taylor Dean,Consumer,New York
NM202405886200,2024-05-04,2024-05-04,CU0113,PR524, South,Office Supplies,Art,2,101.41,0.4,-30.47,May,0,-30.04634651415048,Taylor Hunt,Corporate,Atlanta
NM202405325607,2024-05-07,2024-05-11,CU0153,PR505,south,Technology,Accessories,6,699.26,0.4,24.14,May,4,3.452220919257501,Casey Wood,Consumer,Miami
NM202405373334,2024-05-20,2024-05-26,CU0134,PR516, Central,office supplies,Binders,7,60.73,0.1,26.57,May,6,43.751029145397666,Morgan Fox,Home Office,Chicago
NM202405485784,2024-05-14,2024-05-15,CU0025,PR519,West,Office Supplies,Paper,6,67.56,0.0,24.42,May,1,36.14564831261101,Jordan Fox,Consumer,Seattle
NM202405654390,2024-05-13,2024-05-16,CU0181,PR521, East,Office Supplies,Storage,7,313.74,0.1,47.88,May,3,15.261044176706829,Casey Dean,Home Office,New York
NM202405687728,2024-05-29,2024-06-05,CU0186,PR511, East,Furniture,Chairs,4,475.24,0.0,95.048,May,7,20.0,Taylor Dean,Consumer,New York
NM202405707734,2024-05-07,2024-05-14,CU0207,PR505,Central ,Technology,Accessories,1,165.1,0.15,52.58,May,7,31.847365233192004,Jordan Ray,Corporate,Dallas
NM202405721983,2024-05-07,2024-05-11,CU0117,PR506,south,technology,Accessories,2,1307.6,0.0,651.04,May,4,49.788926277148974,Alex Hunt,Consumer,Atlanta
NM202405652422,2024-05-29,2024-05-30,CU0133,PR516, West,Office Supplies,Binders,3,28.92,0.0,14.28,May,1,49.377593360995846,Morgan Ray,Corporate,Los Angeles
NM202405358636,2024-05-18,2024-05-18,CU0054,PR508,South ,Technology,Machines,7,1606.15,0.0,778.47,May,0,48.46807583351493,Casey Ray,Corporate,Miami
NM202405417919,2024-05-08,2024-05-11,CU0067,PR505,east,Technology,Accessories,2,388.48,0.0,163.44,May,3,42.07166392092257,Jamie Hunt,Corporate,Boston
NM202405219074,2024-05-05,2024-05-11,CU0175,PR516,central,Office Supplies,Binders,7,67.48,0.0,33.32,May,6,49.377593360995846,Riley Fox,Consumer,Dallas
NM202405196881,2024-05-07,2024-05-07,CU0125,PR510, East,furniture,Chairs,6,1455.84,0.0,454.98,May,0,31.25206066600726,Jamie Ray,Consumer,Boston
NM202405795150,2024-05-23,2024-05-25,CU0210,PR510,EAST,Furniture,Chairs,6,1455.84,0.0,454.98,May,2,31.25206066600726,Morgan Bell,Corporate,Boston
NM202405696102,2024-05-09,2024-05-14,CU0138,PR513,South ,FURNITURE,Tables,5,889.14,0.3,-91.01,May,5,-10.235733405312999,Casey Dean,Home Office,Atlanta
NM202405419475,2024-05-15,2024-05-17,CU0036,PR513, Central,Furniture,Tables,2,508.08,0.0,116.02,May,2,22.8349866162809,Casey Fox,Corporate,Chicago
NM202405659303,2024-05-29,2024-06-02,CU0237,PR505,west,TECHNOLOGY,Accessories,3,582.72,0.0,116.54400000000001,May,4,20.0,Jordan Ray,Consumer,Seattle
NM202405518238,2024-05-14,2024-05-20,CU0091,PR507,WEST,technology,Machines,5,192.1,0.1,92.85,May,6,48.33420093701197,Alex Ray,Home Office,Seattle
NM202405202041,2024-05-13,2024-05-20,CU0201,PR518,SOUTH,Office Supplies,Paper,5,338.25,0.0,168.25,May,7,49.74131559497413,Quinn Lee,Consumer,Miami
NM202405526469,2024-05-05,2024-05-06,CU0128,PR509,East ,Technology,Machines,5,1987.41,0.4,306.36,May,1,15.415037662082812,Jordan Shah,Home Office,New York
NM202405581851,2024-05-27,2024-05-29,CU0062,PR515,Central ,FURNITURE,Bookcases,8,4578.48,0.0,2044.24,May,2,44.64887910398211,Morgan Dean,Consumer,Dallas
NM202405438307,2024-05-24,2024-05-26,CU0227,PR508,west,TECHNOLOGY,Machines,5,1147.25,0.0,556.05,May,2,48.46807583351492,Jamie Cruz,Corporate,Los Angeles
NM202405190805,2024-05-03,2024-05-09,CU0206,PR507,East,technology,Machines,8,341.52,0.0,182.72,May,6,53.50199109861794,Morgan Shah,Consumer,New York
NM202405648760,2024-05-18,2024-05-20,CU0229,PR507,Central ,Technology,Machines,3,108.86,0.15,49.31,May,2,45.29671137240492,Drew Bell,Corporate,Chicago
NM202405905904,2024-05-11,2024-05-18,CU0178,PR519, West,Office Supplies,Paper,1,11.26,0.0,4.07,May,7,36.145648312611016,Drew Lee,Consumer,Los Angeles
NM202405552309,2024-05-13,2024-05-17,CU0057,PR504,Central ,TECHNOLOGY,Accessories,2,1310.26,0.1,457.08,May,4,34.884679376612276,Casey Lee,Corporate,Dallas
NM202405282172,2024-05-08,2024-05-08,CU0016,PR519,east,OFFICE SUPPLIES,Paper,8,72.06,0.2,14.54,May,0,20.177629752983623,Jordan Roy,Home Office,Boston
NM202405632941,2024-05-13,2024-05-17,CU0123,PR510,Central ,Furniture,Chairs,8,1941.12,0.0,606.64,May,4,31.252060666007253,Sam Dean,Home Office,Dallas
NM202405734928,2024-05-06,2024-05-06,CU0031,PR503,SOUTH,Technology,Phones,5,774.45,0.0,284.0,May,0,36.67118600296985,Jordan Dean,Consumer,Atlanta
NM202405469791,2024-05-03,2024-05-05,CU0200,PR520,EAST,office supplies,Paper,4,27.72,0.3,6.88,May,2,24.81962481962482,Quinn Shah,Consumer,Boston
NM202405473282,2024-05-04,2024-05-08,CU0098,PR520, Central,Office Supplies,Paper,1,9.9,0.0,4.69,May,4,47.37373737373737,Sam Cruz,Home Office,Dallas
NM202405988585,2024-05-13,2024-05-16,CU0060,PR512, South,furniture,Tables,6,3554.45,0.15,509.09,May,3,14.32260968644938,Quinn Dean,Consumer,Miami
NM202405878094,2024-05-04,2024-05-08,CU0206,PR514,east,furniture,Bookcases,2,211.98,0.6,-108.08,May,4,-50.98594207000661,Morgan Shah,Consumer,New York
NM202405571805,2024-05-26,2024-05-29,CU0085,PR513,WEST,FURNITURE,Tables,6,914.54,0.4,-261.64,May,3,-28.60891814464102,Riley Ray,Corporate,Seattle
NM202405712591,2024-05-08,2024-05-10,CU0077,PR514,South ,Furniture,Bookcases,7,1854.79,0.0,734.58,May,2,39.60448352643696,Alex Lee,Corporate,Atlanta
NM202405413494,2024-05-09,2024-05-11,CU0004,PR502,south,TECHNOLOGY,Phones,3,380.64,0.6,-106.68,May,2,-28.02648171500631,Jamie Roy,Consumer,Atlanta
NM202405496256,2024-05-04,2024-05-04,CU0073,PR506,WEST,Technology,Accessories,3,1961.4,0.0,976.56,May,0,49.788926277148974,Jordan Wood,Home Office,Los Angeles
NM202405885709,2024-05-15,2024-05-19,CU0077,PR509,south,Technology,Machines,5,1324.94,0.6,-356.11,May,4,-26.87744350687578,Alex Lee,Corporate,Atlanta
NM202405541838,2024-05-13,2024-05-14,CU0013,PR510,central,Furniture,Chairs,8,1941.12,0.0,606.64,May,1,31.252060666007253,Jamie Cruz,Consumer,Dallas
NM202405359886,2024-05-28,2024-06-02,CU0074,PR508,CENTRAL,TECHNOLOGY,Machines,4,367.12,0.6,-105.84,May,5,-28.82981041621268,Morgan Wood,Consumer,Chicago
NM202405469040,2024-05-07,2024-05-11,CU0221,PR513,South,Furniture,Tables,1,254.04,0.0,58.01,May,4,22.8349866162809,Casey Ray,Corporate,Miami
NM202405833575,2024-05-18,2024-05-18,CU0058,PR512,East,FURNITURE,Tables,4,2369.63,0.15,339.39,May,0,14.322489164975122,Morgan Dean,Corporate,New York
NM202405917727,2024-05-02,2024-05-03,CU0146,PR510,East,furniture,Chairs,1,242.64,0.0,75.83,May,1,31.252060666007253,Casey Wood,Consumer,New York
NM202405203332,2024-05-05,2024-05-09,CU0016,PR515,East ,Furniture,Bookcases,6,2918.78,0.15,1018.1,May,4,34.881011929641836,Jordan Roy,Home Office,Boston
NM202405942469,2024-05-24,2024-05-30,CU0176,PR514,East,Furniture,Bookcases,5,1126.12,0.0,325.97,May,6,28.94629346783647,Taylor Roy,Consumer,New York
NM202405118548,2024-05-18,2024-05-25,CU0160,PR518,South ,Office Supplies,Paper,4,189.42,0.3,53.42,May,7,28.201879421391617,Quinn Fox,Home Office,Atlanta
NM202405448191,2024-05-08,2024-05-12,CU0022,PR515,CENTRAL,Furniture,Bookcases,5,1716.93,0.4,133.03,May,4,7.7481318399701795,Casey Roy,Consumer,Chicago
NM202405360611,2024-05-14,2024-05-14,CU0120,PR522,East ,OFFICE SUPPLIES,Storage,6,225.13,0.1,93.01,May,0,41.313907520099505,Alex Wood,Corporate,Boston
NM202405856395,2024-05-06,2024-05-13,CU0233,PR518, East,Office Supplies,Paper,3,202.95,0.0,100.95,May,7,49.74131559497413,Alex Hunt,Consumer,Boston
NM202405874998,2024-05-24,2024-05-25,CU0063,PR516, Central,Office Supplies,Binders,6,49.16,0.15,19.88,May,1,40.439381611065905,Alex Lee,Consumer,Chicago
NM202405815482,2024-05-26,2024-05-31,CU0156,PR512,east,Furniture,Tables,2,1115.12,0.2,100.0,May,5,8.967644737786069,Jordan Lee,Home Office,New York
NM202405674507,2024-05-20,2024-05-21,CU0034,PR501,east,Technology,Phones,5,5200.3,0.0,1633.25,May,1,31.40684191296656,Quinn Bell,Corporate,New York
NM202405731601,2024-05-07,2024-05-10,CU0055,PR511,WEST,FURNITURE,Chairs,1,106.93,0.1,44.26,May,3,41.391564574955574,Drew Cruz,Corporate,Seattle
NM202405343987,2024-05-12,2024-05-17,CU0188,PR513, South,Furniture,Tables,8,1829.09,0.1,260.85,May,5,14.26118999065109,Quinn Lee,Home Office,Miami
NM202405726553,2024-05-27,2024-06-01,CU0132,PR509,Central,technology,Machines,7,3246.1,0.3,892.63,May,5,27.498536705585163,Sam Hunt,Corporate,Chicago
NM202405197144,2024-05-27,2024-06-01,CU0028,PR506,east,technology,Accessories,2,1307.6,0.0,651.04,May,5,49.788926277148974,Alex Roy,Consumer,Boston
NM202405505635,2024-05-23,2024-05-23,CU0080,PR501, South,technology,Phones,6,6240.36,0.0,1959.9,May,0,31.406841912966566,Drew Bell,Corporate,Atlanta
NM202405764706,2024-05-22,2024-05-28,CU0031,PR506, South,technology,Accessories,8,5230.4,0.0,2604.16,May,6,49.788926277148974,Jordan Dean,Consumer,Atlanta
NM202405513225,2024-05-11,2024-05-16,CU0035,PR518, Central,Office Supplies,Paper,1,67.65,0.0,33.65,May,5,49.741315594974125,Riley Cruz,Corporate,Dallas
NM202405339901,2024-05-17,2024-05-23,CU0205,PR516, Central,Office Supplies,Binders,6,46.27,0.2,16.99,May,6,36.71925653771341,Jordan Lee,Consumer,Dallas
NM202405314353,2024-05-15,2024-05-17,CU0158,PR519,south,Office Supplies,Paper,1,9.57,0.15,2.38,May,2,24.869383490073144,Jordan Hunt,Home Office,Atlanta
NM202405661965,2024-05-28,2024-05-30,CU0187,PR508, East,TECHNOLOGY,Machines,5,1032.53,0.1,441.33,May,2,42.742583750593205,Taylor Bell,Home Office,Boston
NM202405358904,2024-05-14,2024-05-17,CU0122,PR522, East,Office Supplies,Storage,8,233.46,0.3,57.3,May,3,24.543819069647903,Casey Ray,Home Office,Boston
NM202405156035,2024-05-11,2024-05-14,CU0234,PR506,WEST,Technology,Accessories,5,3269.0,0.0,1627.6,May,3,49.788926277148974,Jamie Ray,Consumer,Los Angeles
NM202405385351,2024-05-26,2024-05-27,CU0165,PR521,West ,OFFICE SUPPLIES,Storage,5,99.6,0.6,19.92,May,1,20.000000000000004,Jamie Ray,Corporate,Los Angeles
NM202405201910,2024-05-19,2024-05-22,CU0126,PR518, South,Office Supplies,Paper,5,338.25,0.0,168.25,May,3,49.74131559497413,Quinn Cruz,Consumer,Atlanta
NM202405365227,2024-05-23,2024-05-30,CU0007,PR502,EAST,TECHNOLOGY,Phones,8,2537.6,0.0,1238.08,May,7,48.78940731399748,Taylor Roy,Corporate,New York
NM202405948701,2024-05-27,2024-06-03,CU0203,PR504,South ,TECHNOLOGY,Accessories,2,1237.46,0.15,247.49200000000002,May,7,20.0,Alex Bell,Corporate,Atlanta
NM202405143954,2024-05-25,2024-05-26,CU0198,PR516,East,Office Supplies,Binders,4,38.56,0.0,19.04,May,1,49.377593360995846,Morgan Hunt,Corporate,Boston
NM202405508350,2024-05-08,2024-05-12,CU0105,PR501,East ,technology,Phones,3,2808.16,0.1,667.93,May,4,23.785325622471653,Riley Fox,Consumer,New York
NM202405616553,2024-05-07,2024-05-13,CU0191,PR515, West,FURNITURE,Bookcases,1,572.31,0.0,255.53,May,6,44.64887910398211,Jordan Dean,Corporate,Los Angeles
NM202405156563,2024-05-23,2024-05-26,CU0042,PR521,CENTRAL,OFFICE SUPPLIES,Storage,2,99.6,0.0,19.92,May,3,20.000000000000004,Jamie Ray,Home Office,Dallas
NM202405737875,2024-05-16,2024-05-19,CU0234,PR523,West,Office Supplies,Art,5,216.88,0.15,23.63,May,3,10.895426042050904,Jamie Ray,Consumer,Los Angeles
NM202405378158,2024-05-25,2024-06-01,CU0108,PR510,EAST,FURNITURE,Chairs,2,388.22,0.2,54.6,May,7,14.0641904075009,Sam Dean,Consumer,New York
NM202405771458,2024-05-07,2024-05-11,CU0058,PR510, East,Furniture,Chairs,8,1747.01,0.1,412.53,May,4,23.61348818839045,Morgan Dean,Corporate,New York
NM202405401452,2024-05-20,2024-05-25,CU0033,PR521,south,OFFICE SUPPLIES,Storage,3,149.4,0.0,35.46,May,5,23.734939759036145,Drew Cruz,Consumer,Miami
NM202405477413,2024-05-08,2024-05-13,CU0177,PR505,West ,Technology,Accessories,6,1165.44,0.0,490.32,May,5,42.07166392092257,Taylor Lee,Corporate,Los Angeles
NM202405781882,2024-05-19,2024-05-19,CU0108,PR512,east,furniture,Tables,1,592.41,0.15,84.85,May,0,14.322850728380681,Sam Dean,Consumer,New York
NM202405213445,2024-05-29,2024-06-03,CU0115,PR501, East,technology,Phones,4,3536.2,0.15,682.56,May,5,19.3020756744528,Taylor Cruz,Consumer,Boston
NM202405552936,2024-05-02,2024-05-02,CU0082,PR509,East ,Technology,Machines,3,1589.93,0.2,581.3,May,0,36.561358047209616,Casey Ray,Consumer,New York
NM202405515370,2024-05-20,2024-05-26,CU0191,PR505,WEST,Technology,Accessories,6,990.62,0.15,315.5,May,6,31.848741192384566,Jordan Dean,Corporate,Los Angeles
NM202405609707,2024-05-12,2024-05-14,CU0137,PR513,SOUTH,Furniture,Tables,8,1829.09,0.1,260.85,May,2,14.26118999065109,Jordan Roy,Consumer,Miami
NM202405382577,2024-05-30,2024-05-31,CU0123,PR521,Central,OFFICE SUPPLIES,Storage,3,59.76,0.6,-54.18,May,1,-90.66265060240964,Sam Dean,Home Office,Dallas
NM202405591911,2024-05-24,2024-05-29,CU0128,PR520,East ,Office Supplies,Paper,7,41.58,0.4,5.11,May,5,12.28956228956229,Jordan Shah,Home Office,New York
NM202405934902,2024-05-20,2024-05-25,CU0177,PR503, West,Technology,Phones,3,464.67,0.0,170.4,May,5,36.671186002969854,Taylor Lee,Corporate,Los Angeles
NM202405178547,2024-05-11,2024-05-15,CU0218,PR522, East,office supplies,Storage,1,37.52,0.1,15.5,May,4,41.311300639658846,Taylor Ray,Corporate,New York
NM202405990492,2024-05-30,2024-06-06,CU0054,PR509,south,technology,Machines,2,1324.94,0.0,652.52,May,7,49.24902259724968,Casey Ray,Corporate,Miami
NM202405235462,2024-05-03,2024-05-08,CU0001,PR503, South,technology,Phones,4,619.56,0.0,227.2,May,5,36.671186002969854,Taylor Hunt,Consumer,Atlanta
NM202405794834,2024-05-24,2024-05-31,CU0068,PR520,West ,Office Supplies,Paper,3,29.7,0.0,14.07,May,7,47.37373737373737,Jamie Ray,Consumer,Seattle
NM202405278737,2024-05-07,2024-05-12,CU0238,PR511,central,Furniture,Chairs,7,748.5,0.1,309.81,May,5,41.390781563126254,Casey Cruz,Consumer,Dallas
NM202405780826,2024-05-30,2024-06-04,CU0172,PR506,Central ,technology,Accessories,2,523.04,0.6,-133.52,May,5,-25.52768430712757,Casey Lee,Home Office,Chicago
NM202405138497,2024-05-05,2024-05-08,CU0111,PR510,EAST,Furniture,Chairs,6,1164.67,0.2,163.81,May,3,14.064928262941434,Riley Shah,Consumer,New York
NM202405294038,2024-05-24,2024-05-27,CU0041,PR504, South,TECHNOLOGY,Accessories,1,436.75,0.4,10.16,May,3,2.326273611906125,Sam Dean,Corporate,Miami
NM202405552526,2024-05-18,2024-05-19,CU0215,PR516,East ,Office Supplies,Binders,6,57.84,0.0,28.56,May,1,49.377593360995846,Drew Hunt,Corporate,Boston
NM202405386003,2024-05-03,2024-05-09,CU0027,PR508,east,Technology,Machines,2,413.01,0.1,176.53,May,6,42.74230648168325,Jamie Shah,Consumer,New York
NM202405619687,2024-05-28,2024-06-04,CU0168,PR512,central,Furniture,Tables,3,2090.85,0.0,568.17,May,7,27.174115790228853,Sam Shah,Consumer,Chicago
NM202405946969,2024-05-28,2024-06-01,CU0208,PR504,West ,Technology,Accessories,1,727.92,0.0,301.33,May,4,41.39603253104737,Morgan Ray,Corporate,Seattle
NM202405346171,2024-05-10,2024-05-13,CU0130,PR510,Central,furniture,Chairs,6,1310.26,0.0,309.4,May,3,23.613633935249492,Jordan Fox,Home Office,Chicago
NM202405334011,2024-05-16,2024-05-21,CU0045,PR518,SOUTH,office supplies,Paper,6,345.02,0.15,141.02,May,5,40.87299286997856,Quinn Lee,Corporate,Miami
NM202405459358,2024-05-05,2024-05-12,CU0218,PR516,east,Office Supplies,Binders,5,48.2,0.0,23.8,May,7,49.377593360995846,Taylor Ray,Corporate,New York
NM202405401545,2024-05-28,2024-05-28,CU0067,PR517,East,Office Supplies,Binders,5,375.87,0.15,136.57,May,0,36.33437092611807,Jamie Hunt,Corporate,Boston
NM202405544568,2024-05-13,2024-05-18,CU0196,PR520,East ,Office Supplies,Paper,4,27.72,0.3,6.88,May,5,24.81962481962482,Jamie Lee,Consumer,Boston
NM202405664931,2024-05-10,2024-05-13,CU0144,PR503, West,Technology,Phones,5,774.45,0.0,284.0,May,3,36.67118600296985,Morgan Cruz,Consumer,Seattle
NM202405149262,2024-05-18,2024-05-25,CU0013,PR523, Central,Office Supplies,Art,6,275.56,0.1,43.66,May,7,15.844099288721146,Jamie Cruz,Consumer,Dallas
NM202405907077,2024-05-01,2024-05-03,CU0238,PR516, Central,OFFICE SUPPLIES,Binders,8,77.12,0.0,38.08,May,2,49.377593360995846,Casey Cruz,Consumer,Dallas
NM202405586496,2024-05-22,2024-05-28,CU0227,PR512,WEST,FURNITURE,Tables,7,4878.65,0.0,1325.73,May,6,27.17411579022886,Jamie Cruz,Corporate,Los Angeles
NM202405699419,2024-05-25,2024-05-31,CU0166,PR504,central,TECHNOLOGY,Accessories,5,3639.6,0.0,1506.65,May,6,41.396032531047375,Jamie Ray,Consumer,Dallas
NM202405466954,2024-05-07,2024-05-11,CU0046,PR509,South ,TECHNOLOGY,Machines,2,1324.94,0.0,652.52,May,4,49.24902259724968,Morgan Bell,Corporate,Miami
NM202405424494,2024-05-13,2024-05-15,CU0109,PR514,Central ,furniture,Bookcases,5,1324.85,0.0,524.7,May,2,39.604483526436965,Casey Cruz,Consumer,Dallas
NM202405503067,2024-05-20,2024-05-20,CU0062,PR513,CENTRAL,FURNITURE,Tables,4,812.93,0.2,28.81,May,0,3.5439705755723123,Morgan Dean,Consumer,Dallas
NM202405331317,2024-05-16,2024-05-23,CU0011,PR502,West ,Technology,Phones,7,888.16,0.6,-248.92,May,7,-28.02648171500631,Quinn Hunt,Consumer,Seattle
NM202405236757,2024-05-08,2024-05-12,CU0209,PR524,CENTRAL,OFFICE SUPPLIES,Art,5,422.55,0.0,92.85,May,4,21.973730919417818,Sam Lee,Corporate,Dallas
NM202405267426,2024-05-30,2024-06-06,CU0100,PR502,Central,Technology,Phones,8,2283.84,0.1,984.32,May,7,43.0993414599972,Alex Hunt,Corporate,Dallas
NM202405253226,2024-05-20,2024-05-27,CU0044,PR520,Central,Office Supplies,Paper,4,35.64,0.1,14.8,May,7,41.52637485970819,Quinn Bell,Home Office,Chicago
NM202405324695,2024-05-08,2024-05-12,CU0165,PR509, West,TECHNOLOGY,Machines,5,3312.35,0.0,662.47,May,4,20.0,Jamie Ray,Corporate,Los Angeles
NM202405405297,2024-05-19,2024-05-21,CU0093,PR507,east,Technology,Machines,6,256.14,0.0,137.04,May,2,53.50199109861794,Taylor Bell,Consumer,New York
NM202405576406,2024-05-11,2024-05-11,CU0076,PR501,central,TECHNOLOGY,Phones,5,3640.21,0.3,73.16,May,0,2.009774161380799,Jordan Lee,Corporate,Dallas
NM202405840385,2024-05-13,2024-05-14,CU0193,PR515,East ,Furniture,Bookcases,2,686.77,0.4,53.21,May,1,7.747863185637113,Sam Shah,Consumer,New York
NM202405252877,2024-05-19,2024-05-19,CU0136,PR521,Central ,office supplies,Storage,8,398.4,0.0,94.56,May,0,23.73493975903615,Alex Dean,Consumer,Chicago
NM202405310359,2024-05-20,2024-05-21,CU0071,PR508,EAST,Technology,Machines,6,1239.03,0.1,529.59,May,1,42.74230648168326,Riley Wood,Consumer,Boston
NM202405203799,2024-05-09,2024-05-13,CU0193,PR505,EAST,Technology,Accessories,5,971.2,0.0,194.24,May,4,20.0,Sam Shah,Consumer,New York
NM202405494159,2024-05-26,2024-05-28,CU0201,PR523,South,Office Supplies,Art,5,178.6,0.3,-14.65,May,2,-8.202687569988802,Quinn Lee,Consumer,Miami
NM202405730070,2024-05-07,2024-05-13,CU0233,PR503,EAST,Technology,Phones,3,464.67,0.0,170.4,May,6,36.671186002969854,Alex Hunt,Consumer,Boston
NM202405750260,2024-05-30,2024-06-03,CU0223,PR524, Central,office supplies,Art,7,414.1,0.3,-47.48,May,4,-11.465829509780246,Drew Dean,Consumer,Dallas
NM202405853653,2024-05-03,2024-05-09,CU0232,PR517, Central,OFFICE SUPPLIES,Binders,1,88.44,0.0,40.58,May,6,45.884215287200355,Casey Ray,Consumer,Chicago
NM202405790013,2024-05-04,2024-05-10,CU0158,PR523, South,Office Supplies,Art,2,102.06,0.0,24.76,May,6,24.260239075053892,Jordan Hunt,Home Office,Atlanta
NM202405110281,2024-05-08,2024-05-11,CU0096,PR503,east,Technology,Phones,7,921.6,0.15,234.97,May,3,25.49587673611111,Riley Fox,Home Office,Boston
NM202405687496,2024-05-01,2024-05-02,CU0086,PR517, East,office supplies,Binders,8,707.52,0.0,324.64,May,1,45.884215287200355,Taylor Lee,Corporate,New York
NM202405464024,2024-05-17,2024-05-23,CU0033,PR520,South ,office supplies,Paper,7,69.3,0.0,32.83,May,6,47.37373737373737,Drew Cruz,Consumer,Miami
NM202405989492,2024-05-03,2024-05-05,CU0015,PR502, East,TECHNOLOGY,Phones,2,634.4,0.0,309.52,May,2,48.78940731399748,Sam Wood,Consumer,New York
NM202405421401,2024-05-13,2024-05-13,CU0071,PR522,EAST,Office Supplies,Storage,3,125.07,0.0,59.01,May,0,47.18157831614296,Riley Wood,Consumer,Boston
NM202405919347,2024-05-27,2024-05-31,CU0147,PR507, West,Technology,Machines,1,38.42,0.1,18.57,May,4,48.33420093701197,Quinn Wood,Corporate,Seattle
NM202405444889,2024-05-21,2024-05-24,CU0068,PR513,West,FURNITURE,Tables,5,1016.16,0.2,36.01,May,3,3.543733270351126,Jamie Ray,Consumer,Seattle
NM202405426871,2024-05-15,2024-05-22,CU0146,PR521,EAST,Office Supplies,Storage,6,298.8,0.0,70.92,May,7,23.734939759036145,Casey Wood,Consumer,New York
NM202405425414,2024-05-21,2024-05-28,CU0142,PR505,CENTRAL,technology,Accessories,7,1223.71,0.1,436.07,May,7,35.63507693816345,Quinn Dean,Consumer,Chicago
NM202405913351,2024-05-19,2024-05-22,CU0200,PR519,east,Office Supplies,Paper,3,23.65,0.3,2.08,May,3,8.79492600422833,Quinn Shah,Consumer,Boston
NM202405307869,2024-05-26,2024-05-26,CU0214,PR514,central,FURNITURE,Bookcases,5,927.39,0.3,127.25,May,0,13.721303874313934,Quinn Dean,Home Office,Chicago
NM202405707760,2024-05-21,2024-05-28,CU0143,PR517,SOUTH,Office Supplies,Binders,8,707.52,0.0,324.64,May,7,45.884215287200355,Riley Ray,Corporate,Atlanta
NM202405224407,2024-05-10,2024-05-15,CU0166,PR506,Central,TECHNOLOGY,Accessories,7,4576.6,0.0,2278.64,May,5,49.788926277148974,Jamie Ray,Consumer,Dallas
NM202405290107,2024-05-04,2024-05-08,CU0116,PR520,East ,Office Supplies,Paper,1,6.93,0.3,1.72,May,4,24.81962481962482,Jamie Wood,Home Office,Boston
NM202405628230,2024-05-01,2024-05-02,CU0101,PR506,south,technology,Accessories,6,3922.8,0.0,1953.12,May,1,49.788926277148974,Taylor Wood,Corporate,Miami
NM202405451159,2024-05-14,2024-05-17,CU0107,PR512, South,Furniture,Tables,6,3554.45,0.15,509.09,May,3,14.32260968644938,Taylor Lee,Corporate,Miami
NM202405979092,2024-05-12,2024-05-18,CU0050,PR509,West,Technology,Machines,2,1192.45,0.1,520.03,May,6,43.61021426474904,Morgan Ray,Corporate,Los Angeles
NM202405160642,2024-05-04,2024-05-07,CU0010,PR514,East,furniture,Bookcases,5,1192.37,0.1,392.22,May,3,32.89415198302541,Jordan Shah,Consumer,New York
NM202405147654,2024-05-17,2024-05-18,CU0141,PR519,south,Office Supplies,Paper,3,28.71,0.15,7.14,May,1,24.869383490073144,Jamie Fox,Corporate,Atlanta
NM202405355524,2024-05-24,2024-05-30,CU0068,PR507, West,technology,Machines,2,76.84,0.1,37.14,May,6,48.33420093701197,Jamie Ray,Consumer,Seattle
NM202405758295,2024-05-12,2024-05-19,CU0189,PR506,east,TECHNOLOGY,Accessories,6,3530.52,0.1,1560.84,May,7,44.209918085721085,Sam Fox,Corporate,New York
NM202405462419,2024-05-12,2024-05-16,CU0170,PR510,SOUTH,furniture,Chairs,3,727.92,0.0,227.49,May,4,31.25206066600726,Drew Ray,Home Office,Atlanta
NM202405291016,2024-05-01,2024-05-04,CU0151,PR509, Central,technology,Machines,1,529.98,0.2,193.77,May,3,36.561757047435755,Jamie Dean,Home Office,Chicago
NM202405554871,2024-05-30,2024-05-30,CU0046,PR501, South,technology,Phones,7,2912.17,0.6,-2081.7,May,0,-71.48277744774515,Morgan Bell,Corporate,Miami
